Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,# Responses
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,1,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,3,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,1,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,2,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,N/A,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,1,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,2,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,N/A,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,1,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,2,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,N/A,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,1,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,2,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,N/A,0
Mandy Lin,,,,,,,,,
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,1,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,5,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,1,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,3,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Java Coding,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C# Coding,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Unreal Blueprints,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other textual coding languages,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,5,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Other visual coding languages,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,1,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,2,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,College Level Courses,N/A,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,1,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,2,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Highschool or earlier courses,N/A,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,1,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,2,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Online courses,N/A,1
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,1,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,2,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,3,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,4,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,5,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,6,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,7,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,8,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,9,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,10,0
,2,LIK,Previous Programming Classes,How many programming classes have you previously taken? (Choose N/A for 0),,,Self-taught languages from books and/or the intermet,N/A,1
Jack Manzo,,,,,,,,,
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,1,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,5,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,6,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,7,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,8,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,9,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,Python Coding,10,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,1,1
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,2,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,3,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,4,0
,1,LIK,Text Coding Experience,"On a scale of 1 to 10, where 1  is no experience and 10 is expert level, how would you rate your ability with the following:",,,C/C++ Coding,5,0
